"","Article.Title","Link","Date.Published","News.Outlet","Preview","Key.Author","All.Authors"
"71","NC Environmental Group's New Name Reflects A New Focus On ...","<a href='https://www.wfae.org/energy-environment/2021-07-15/environmental-groups-new-name-reflects-a-new-focus-on-climate' target='_blank'>Link to Article</a>","2021-07-15","www.wfae.org","North Carolina environmental group Clean Air Carolina is relaunching and rebranding as CleanAIRE NC to focus on climate change and environmental justice.","David Boraks",""
"72","NC governor signs energy bill, despite concerns by some it doesn't ...","<a href='https://www.wfae.org/energy-environment/2021-10-13/nc-governor-signs-energy-bill-despite-concerns-by-some-it-doesnt-go-far-enough' target='_blank'>Link to Article</a>","2021-10-13","www.wfae.org","North Carolina Gov. Roy Cooper has signed into law a major energy reform bill designed to promote cleaner energy and change the way electric utilities are regulated. Cooper signed the bill even though business, environmental and consumer groups say it doesn't go far enough and could lead to big price increases.","David Boraks",""
"74","Duke Energy Formally Lists 2 Uptown Charlotte Sites For Sale ...","<a href='https://www.wfae.org/business/2021-09-08/duke-energy-formally-lists-2-uptown-charlotte-sites-for-sale' target='_blank'>Link to Article</a>","2021-09-08","www.wfae.org","Duke Energy has officially put two of its buildings in uptown Charlotte on the market as part of a plan to cut its Charlotte office space by 60%.","David Boraks",""
"75","North Carolina GOP Energy Reform Bill Passes House But Faces ...","<a href='https://www.wfae.org/energy-environment/2021-07-15/north-carolina-gop-energy-reform-bill-passes-house-but-faces-opposition' target='_blank'>Link to Article</a>","2021-07-15","www.wfae.org","A Republican-backed energy reform bill that passed the North Carolina House of Representatives early Thursday is facing opposition from the governor, environmentalists and some businesses.","David Boraks",""
"76","Colonial Deal With U.S. Regulator Requires Inspection, Repairs On ...","<a href='https://www.wfae.org/energy-environment/2021-07-07/colonial-deal-with-u-s-regulator-requires-inspection-repairs-on-full-pipeline' target='_blank'>Link to Article</a>","2021-07-07","www.wfae.org","Colonial Pipeline has reached a settlement with federal pipeline regulators over how it will respond to a massive gasoline spill last August in Huntersville and prevent future leaks all along the pipeline.","David Boraks",""
"77","Duke Energy seeks changes in how solar owners are paid for ...","<a href='https://www.wfae.org/energy-environment/2021-11-30/duke-energy-seeks-changes-in-how-solar-owners-are-paid-for-electricity' target='_blank'>Link to Article</a>","2021-11-30","www.wfae.org","Duke Energy has proposed new rules for how owners of rooftop solar panels are paid for electricity they send to the electric grid. It could mean more complexity and lower payments, but the utility says rates would be fairer.","David Boraks",""
"78","Mint Museum To Seek Public Funds For Major Picasso Exhibit In ...","<a href='https://www.wfae.org/arts-culture/2021-09-14/mint-museum-to-seek-public-funds-for-major-picasso-exhibit-in-charlotte' target='_blank'>Link to Article</a>","2021-09-14","www.wfae.org","Charlotte's Mint Museum will be one of three U.S. museums to host a traveling exhibit of paintings by Picasso in two years. Museum officials plan to seek $500,000 from the Charlotte and Mecklenburg County governments to help pay for it.","David Boraks",""
"80","Answers to your electric vehicle questions | WFAE 90.7 - Charlotte's ...","<a href='https://www.wfae.org/podcast/faq-city/2021-11-16/answers-to-your-electric-vehicle-questions' target='_blank'>Link to Article</a>",NA,"www.wfae.org","We’ve all heard of Tesla. What are some other electric vehicle options? How much do they cost? Can you buy used? FAQ City charges into all of your questions about electric cars.","David Boraks",""
"83","Opposition Expected When Gaston County Lithium Mining Plan Is ...","<a href='https://www.wfae.org/energy-environment/2021-07-19/opposition-expected-when-gaston-county-lithium-mining-plan-is-unveiled-tuesday' target='_blank'>Link to Article</a>","2021-07-19","www.wfae.org","Piedmont Lithium, a company planning to mine and process lithium in Gaston County, will make its first public presentation about the project Tuesday night to the Gaston County Commission. The proposed operation has been in the works for five years, but now is facing opposition.","David Boraks",""
"84","Answers to your electric vehicle questions — part 2 | WFAE 90.7 ...","<a href='https://www.wfae.org/podcast/faq-city/2021-12-01/answers-to-your-electric-vehicle-questions-part-2' target='_blank'>Link to Article</a>",NA,"www.wfae.org","You’ve probably seen those electric vehicle charging stations outside grocery stores and other businesses. How do they work? And what kind of insurance do you need for EVs? FAQ City powers through more of your questions about electric vehicles.","David Boraks",""
"85","Coping With 'Climate Anxiety' And Turning Angst Over Climate ...","<a href='https://www.wfae.org/show/charlotte-talks-with-mike-collins/2021-08-17/coping-with-climate-anxiety-and-turning-angst-over-climate-change-into-action' target='_blank'>Link to Article</a>",NA,"www.wfae.org","Worry over our planet’s future is causing many of us stress, anxiety and even grief. We talk with mental health professionals and others about how to turn that ""climate anxiety"" into action.","David Boraks",""
"86","In Gaston County, Tension Between A Climate Remedy And ...","<a href='https://www.wfae.org/energy-environment/2021-07-21/in-gaston-tension-between-a-climate-remedy-and-environment' target='_blank'>Link to Article</a>","2021-07-21","www.wfae.org","Transportation is the nation's largest source of greenhouse gases that cause global warming, accounting for about 29%. So switching to electric vehicles is an important strategy to tackle the problem. But it's more complicated than that.","David Boraks",""
"87","EV battery plant coming to South Carolina builds on region's ...","<a href='https://www.wfae.org/business/2021-12-14/ev-battery-plant-coming-to-south-carolina-builds-on-regions-growing-industry' target='_blank'>Link to Article</a>","2021-12-14","www.wfae.org","Electric Vehicle maker Proterra is building a facility in South Carolina to make EV batteries.","David Boraks",""
"88","Wood energy's future looks strong as long as subsidies, carbon ...","<a href='https://www.wfae.org/energy-environment/2021-12-16/wood-energys-future-looks-strong-as-long-as-subsidies-carbon-accounting-rules-remain' target='_blank'>Link to Article</a>","2021-12-16","www.wfae.org","Wood from the Carolinas is increasingly being used overseas for energy. While the industry creates jobs, communities are also paying a price. WFAE's climate reporter David Boraks and WUNC's Celeste Gracia talk about their series ""The Wood Energy Dilemma with Morning Edition host Marshall Terry.","David Boraks",""
"89","Cornelius Board Approves 2 Projects, Including Brewery | WFAE ...","<a href='https://www.wfae.org/charlotte-area-news/2021-09-08/cornelius-board-approves-2-projects-including-brewery' target='_blank'>Link to Article</a>","2021-09-08","www.wfae.org","Two proposed developments that eventually could add more than 800 housing units and a brewery near downtown Cornelius passed the town board in unanimous 5-0 votes Tuesday night.","David Boraks",""
"91","We get answers to your questions about electric vehicles | WFAE ...","<a href='https://www.wfae.org/show/charlotte-talks-with-mike-collins/2021-11-30/what-do-you-want-to-know-about-electric-vehicles-send-your-questions-now' target='_blank'>Link to Article</a>",NA,"www.wfae.org","The number of electric vehicles has gone from a trickle to a steady stream. But these are new and different — and expensive — and that’s a recipe for uncertainty and a lot of questions. We answer some frequently asked questions about electric cars.","David Boraks",""
"94","The Wood Energy Dilemma: NC's growing pellet industry fuels ...","<a href='https://www.wunc.org/the-wood-energy-dilemma-ncs-growing-pellet-industry-fuels-climate-debate' target='_blank'>Link to Article</a>",NA,"www.wunc.org",NA,"David Boraks",""
"95","As a new report reveals an increase in homelessness, a Charlotte ...","<a href='https://www.wfae.org/charlotte-area/2021-10-16/as-a-new-report-reveals-an-increase-in-homelessness-a-charlotte-nonprofit-looks-for-long-term-solutions' target='_blank'>Link to Article</a>","2021-10-16","www.wfae.org","A report issued Thursday, Oct. 14, by Mecklenburg County and UNC Charlotte’s Urban Institute, found that homelessness in the county increased by 55% last year, from 2,025 people in June 2020 to 3,137 in June 2021.","David Boraks",""
"96","Public transit is a climate change tool, but CATS chief says he needs ...","<a href='https://www.wfae.org/energy-environment/2022-03-07/public-transit-is-a-climate-change-tool-but-cats-chief-says-he-needs-funding-to-make-it-better' target='_blank'>Link to Article</a>","2022-02-28","www.wfae.org","The head of Charlotte Area Transit System says attracting more rail and bus riders will help the city reduce greenhouse gas emissions that cause global warming. But CEO John Lewis admits that to do that, he needs a proposed sales tax increase to pay for better service.","David Boraks",""
"97","Asbestos Town; Davidson, North Carolina | WFAE 90.7 - Charlotte's ...","<a href='https://www.wfae.org/asbestos-town' target='_blank'>Link to Article</a>",NA,"www.wfae.org",NA,"David Boraks",""
"98","Ruling hobbles EPA on climate, but experts say agency still has ...","<a href='https://www.wfae.org/energy-environment/2022-07-07/ruling-hobbles-epa-on-climate-but-experts-say-agency-still-has-power' target='_blank'>Link to Article</a>","2022-07-07","www.wfae.org","When the U.S. Supreme Court last week limited the EPA's power to fight climate change, it brought an outcry from environmentalists. But experts say the decision was narrow and doesn't rule out further action.","David Boraks",""
"99","With methane a climate worry, landfill captures gas for energy ...","<a href='https://www.wfae.org/energy-environment/2022-06-30/with-methane-a-climate-worry-landfill-captures-gas-for-energy' target='_blank'>Link to Article</a>","2022-06-30","www.wfae.org","Landfills are a major source of greenhouse gas emissions that cause global warming. But those piles of garbage can also be a source of renewable energy.","David Boraks",""
"100","Proposed Gaston lithium mine gets more time to submit data | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-07-15/proposed-gaston-lithium-mine-gets-more-time-to-submit-data' target='_blank'>Link to Article</a>","2022-07-15","www.wfae.org","State mining officials have given Piedmont Lithium another six months to complete studies required for approval of a permit for the company's proposed lithium mine in northern Gaston County.","David Boraks",""
"101","N.C. Supreme Court limits ability of HOAs to prohibit solar panels ...","<a href='https://www.wfae.org/energy-environment/2022-06-22/n-c-supreme-court-limits-ability-of-hoas-to-prohibit-solar-panels' target='_blank'>Link to Article</a>","2022-06-22","www.wfae.org","A North Carolina Supreme Court ruling last week makes it easier for property owners who belong to homeowners associations to install rooftop solar panels.","David Boraks",""
"102","Wood pellet maker Enviva plans to double production as it lands its ...","<a href='https://www.wfae.org/energy-environment/2022-01-25/wood-pellet-maker-enviva-plans-to-double-production-as-it-lands-its-first-u-s-deal' target='_blank'>Link to Article</a>","2022-01-25","www.wfae.org","Wood pellet maker Enviva says it has landed its first U.S. customer and is speeding up plans to double production capacity in the Southeast and mid-Atlantic.","David Boraks",""
"103","Duke Energy says it will eliminate coal for power generation by 2035 ...","<a href='https://www.wunc.org/2022-02-11/duke-energy-says-it-will-eliminate-coal-for-power-generation-by-2035' target='_blank'>Link to Article</a>","2022-02-11","www.wunc.org","Duke Energy says it expects to reduce energy generated by coal to just 5% of its total by 2030 and to eliminate coal entirely by 2035.","David Boraks",""
"104","Catawba commissioners cite reasons for rejecting solar farm | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-07-21/catawba-commissioners-cite-reasons-for-rejecting-solar-farm' target='_blank'>Link to Article</a>","2022-07-21","www.wfae.org","Catawba County Commissioners say a proposed solar farm that would have supplied electricity to Wells Fargo was rejected this spring because it doesn't fit the county's vision for the site.","David Boraks",""
"105","Public meeting discusses plans for Kings Mountain lithium mine ...","<a href='https://www.wfae.org/energy-environment/2022-03-29/public-meeting-discusses-plans-for-kings-mountain-lithium-mine' target='_blank'>Link to Article</a>","2022-03-29","www.wfae.org","An overflow crowd packed the Kings Mountain city council chamber Monday night to hear about a Charlotte company's proposal to reopen an old lithium mine.","David Boraks",""
"106","At rally and hearing, speakers challenge Duke carbon plan | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-07-29/at-rally-and-hearing-speakers-challenge-duke-carbon-plan' target='_blank'>Link to Article</a>","2022-07-29","www.wfae.org","North Carolina's debate over how to eliminate carbon emissions from energy production made its way to Charlotte Thursday, with a rally by climate activists uptown and a public hearing later before state regulators.","David Boraks",""
"107","With 2 new solar projects, Duke Energy will sell electricity to itself ...","<a href='https://www.wfae.org/energy-environment/2022-01-27/with-2-new-solar-projects-duke-energy-will-sell-electricity-to-itself' target='_blank'>Link to Article</a>","2022-01-27","www.wfae.org","Two new North Carolina solar farms owned by a subsidiary of Duke Energy have begun generating electricity. And for the first time, they're selling it to the company's regulated consumer side.","David Boraks",""
"108","3 months after ceremony, Outer Banks bridge still isn't open | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-07-19/3-months-after-ceremony-outer-banks-bridge-still-isnt-open' target='_blank'>Link to Article</a>","2022-07-19","www.wfae.org","A new bridge that shifts the main road on North Carolina's Outer Banks off a frequently-flooded section of Hatteras Island still isn't open, three months after officials held a grand opening. State transportation officials blame the holdup on poor quality pavement markings.","David Boraks",""
"110","Outer Banks officials urge court to OK Mid-Currituck Bridge project ...","<a href='https://www.wfae.org/energy-environment/2022-06-27/outer-banks-officials-urge-court-to-ok-mid-currituck-bridge-project' target='_blank'>Link to Article</a>","2022-06-27","www.wfae.org","Officials on North Carolina's northern Outer Banks are urging a federal appeals court to uphold approval of a proposed half-billion-dollar bridge they say would improve traffic flow to and from the mainland.","David Boraks",""
"111","Governor appoints Peter Ledford as NC Clean Energy director ...","<a href='https://www.wfae.org/energy-environment/2022-07-27/governor-appoints-peter-ledford-as-n-c-clean-energy-director' target='_blank'>Link to Article</a>","2022-07-27","www.wfae.org","Gov. Roy Cooper has appointed Peter Ledford as North Carolina's new Clean Energy Director. He replaces Dionne Delli-Gatti.","David Boraks",""
"112","Duke Energy reaches deal to phase in rooftop solar rule changes ...","<a href='https://www.wfae.org/energy-environment/2022-05-30/duke-energy-reaches-deal-to-phase-in-rooftop-solar-rule-changes' target='_blank'>Link to Article</a>","2022-05-30","www.wfae.org","Duke Energy has reached an agreement with several North Carolina solar installers who objected to the company's proposed changes in rooftop solar rules and incentives.","David Boraks",""
"113","Offshore wind is a climate priority, but state officials see jobs and ...","<a href='https://www.wfae.org/energy-environment/2022-05-04/offshore-wind-is-a-climate-priority-but-state-officials-see-jobs-and-economic-development-too' target='_blank'>Link to Article</a>","2022-05-04","www.wfae.org","Two wind turbines 27 miles off the coast of Virginia are generating climate-friendly electricity and providing data that's being used to plan for a much larger offshore wind farm there. WFAE climate reporter David Boraks visited and got a glimpse of a budding industry that officials eventually hope to see off North Carolina, though planning here is years behind.","David Boraks",""
"114","Groups criticize Duke Energy carbon plan for reliance on gas ...","<a href='https://www.wfae.org/energy-environment/2022-07-18/groups-criticize-duke-energy-carbon-plan-for-reliance-on-gas' target='_blank'>Link to Article</a>","2022-07-18","www.wfae.org","Businesses, consumers and environmental groups are criticizing Duke Energy's proposed plan to reduce carbon from energy generation in North Carolina.","David Boraks",""
"115","Piedmont Lithium has July deadline to give details on proposed ...","<a href='https://www.wfae.org/energy-environment/2022-05-13/piedmont-lithium-has-july-deadline-to-give-details-on-proposed-gaston-county-mine' target='_blank'>Link to Article</a>","2022-05-13","www.wfae.org","A company seeking a state permit for a lithium mine in northern Gaston County has until mid-July to answer state regulators' questions about the project's potential environmental effects.","David Boraks",""
"116","New bridge close to opening at North Carolina's Outer Banks ...","<a href='https://www.wfae.org/energy-environment/2022-04-11/new-bridge-close-to-opening-at-north-carolinas-outer-banks' target='_blank'>Link to Article</a>","2022-04-11","www.wfae.org","A new bridge that will bypass an often-flooded section of the main road on North Carolina's Outer Banks will open as soon as this week, ahead of the spring and summer travel season. It's a fix for a problem that has worsened with climate change.","David Boraks",""
"117","2 companies win auction for North Carolina offshore wind leases ...","<a href='https://www.wfae.org/energy-environment/2022-05-11/2-companies-win-auction-for-north-carolina-offshore-wind-leases' target='_blank'>Link to Article</a>","2022-05-11","www.wfae.org","Two companies — Duke Energy and a French company — have won leases for offshore wind farms off North Carolina with bids totaling $315 million.","David Boraks",""
"118","As sea level rise accelerates, Carolinas' coast is at risk | WFAE 90.7 ...","<a href='https://www.wfae.org/energy-environment/2022-02-19/as-sea-level-rise-accelerates-carolinas-coast-is-at-risk' target='_blank'>Link to Article</a>","2022-02-19","www.wfae.org","A new report by federal climate scientists says sea level rise is accelerating, posing a more immediate threat to coastal areas of the Carolinas and nationwide than previously thought.","David Boraks",""
"119","Colonial Pipeline raises estimate of Huntersville gasoline spill ...","<a href='https://www.wfae.org/energy-environment/2022-07-22/colonial-pipeline-raises-estimate-of-huntersville-gasoline-spill' target='_blank'>Link to Article</a>","2022-07-22","www.wfae.org","Colonial Pipeline has raised its estimate again for how much gasoline spilled at a Huntersville nature preserve two years ago. And the company said in a web post Friday that the record-breaking spill probably happened weeks before it was discovered.","David Boraks",""
"120","With 'Taps,' salutes and speeches, NC remembers the fallen | WFAE ...","<a href='https://www.wfae.org/charlotte-area/2022-05-30/with-taps-salutes-and-speeches-nc-remembers-the-fallen' target='_blank'>Link to Article</a>","2022-05-30","www.wfae.org","Memorial Day observances around North Carolina Monday remembered American service members who have died in conflict. They included wreath-layings, a 110-mile memorial motorcycle ride and a planting of flags at Salisbury National Cemetery.","David Boraks",""
"121","Duke Energy is temporarily without a headquarters, as workers ...","<a href='https://www.wfae.org/energy-environment/2022-01-11/duke-energy-is-temporarily-without-a-headquarters-as-workers-move-out' target='_blank'>Link to Article</a>","2022-01-11","www.wfae.org","Duke Energy is officially without a corporate headquarters - at least for now. The company says all its employees have now moved out of the uptown Charlotte office tower that has been known as Duke Energy Center.","David Boraks",""
"122","North Carolina starts the process of drafting a plan to cut carbon in ...","<a href='https://www.wfae.org/energy-environment/2022-01-31/north-carolina-starts-the-process-of-drafting-a-plan-to-cut-carbon-in-the-energy-business' target='_blank'>Link to Article</a>","2022-01-31","www.wfae.org","State regulators have laid out the schedule for a yearlong process that's supposed to close coal-fired power plants and transform the electricity business in the Carolinas to address climate change.","David Boraks",""
"123","European lawmakers battle over whether to limit wood for energy ...","<a href='https://www.wfae.org/energy-environment/2022-07-21/european-lawmakers-battle-over-whether-to-limit-wood-for-energy' target='_blank'>Link to Article</a>","2022-07-21","www.wfae.org","A European Parliament effort to roll back policies and subsidies that encourage burning wood pellets for energy has suffered a potential setback.","David Boraks",""
"124","Charlotte transportation plan has a big goal: getting us out of our ...","<a href='https://www.wfae.org/energy-environment/2022-05-26/charlotte-transportation-plan-has-a-big-goal-getting-us-out-of-our-cars' target='_blank'>Link to Article</a>","2022-05-26","www.wfae.org","Charlotte officials are seeking comments online and at public meetings on a new transportation policy that among other things aims to reduce one-person car trips to half of all transportation trips by 2040.","David Boraks",""
"125","Mecklenburg eyes changes to boost recycling, fight climate change ...","<a href='https://www.wfae.org/energy-environment/2022-03-16/mecklenburg-eyes-changes-to-boost-recycling-fight-climate-change' target='_blank'>Link to Article</a>","2022-03-16","www.wfae.org","Deliveries to Mecklenburg County's recycling sorting center are expected to decline this year for at least the fourth year in a row. County officials and recycling advocates are pushing for improvements, to solve not just our waste problem but also to fight climate change.","David Boraks",""
"126","Federal auction will sell leases for ocean wind farms off Wilmington ...","<a href='https://www.wfae.org/energy-environment/2022-05-10/federal-auction-will-sell-leases-for-ocean-wind-farms-off-wilmington' target='_blank'>Link to Article</a>","2022-05-10","www.wfae.org","The federal government will auction leases Wednesday for two potential wind farms in the Atlantic Ocean off Wilmington. Someday they could power a half-million homes, but there's still years of work before that happens.","David Boraks",""
"127","Storms and coal ash costs hit Duke Energy's profits, but the NC ...","<a href='https://www.wfae.org/energy-environment/2022-05-09/storms-and-coal-ash-costs-hit-duke-energys-profits-but-the-nc-companys-revenues-grew' target='_blank'>Link to Article</a>","2022-05-09","www.wfae.org","Charlotte-based Duke Energy's profits declined in the first three months of the year, but revenues were up as the company saw a continued rebound from the coronavirus pandemic.","David Boraks",""
"128","Rising seas, salt water threaten coastal farms, so farmers adapt ...","<a href='https://www.wfae.org/energy-environment/2022-06-13/rising-seas-salt-water-threaten-coastal-farms-so-farmers-adapt' target='_blank'>Link to Article</a>","2022-06-13","www.wfae.org","Rising sea levels, salt water intrusion and more intense storms due to climate change are forcing farmers in eastern North Carolina to fight back and even take some fields out of production. WFAE climate reporter David Boraks and Climate Central's John Upton visited Hyde County on the Pamlico Sound and have this report.","David Boraks",""
"129","We keep rebuilding our beaches, but what are the long-term costs ...","<a href='https://www.wfae.org/energy-environment/2022-03-30/we-keep-rebuilding-our-beaches-but-what-are-the-long-term-costs' target='_blank'>Link to Article</a>","2022-03-30","www.wfae.org","Spring is high season for beach replenishment projects along the Carolinas coast. They're popular with waterfront property owners and communities that rely on beach tourism. But they're also increasingly expensive. And coastal scientists say they make no sense environmentally, especially as sea levels rise.","David Boraks",""
"130","Colonial agrees to nearly $5M in penalties for Huntersville gas spill ...","<a href='https://www.wfae.org/energy-environment/2022-06-30/colonial-agrees-to-nearly-5m-in-penalties-for-huntersville-gas-spill' target='_blank'>Link to Article</a>","2022-06-30","www.wfae.org","Colonial Pipeline has agreed to pay the state of North Carolina nearly $5 million in penalties and to provide additional data and cleanup plans for a massive gasoline spill in Huntersville two years ago.","David Boraks",""
"131","Q&A: NC regulators listen as they draft a plan to cut CO2 emissions ...","<a href='https://www.wfae.org/energy-environment/2022-07-27/q-a-n-c-regulators-listen-as-they-draft-a-plan-to-cut-co2-emissions' target='_blank'>Link to Article</a>","2022-07-27","www.wfae.org","Public hearings in Asheville and Charlotte this week will give people a chance to comment on how North Carolina should reduce carbon emissions from power plants to fight climate change. Governor Roy Cooper and the legislature agree on the goals, but there's a big fight over the details. WFAE climate reporter David Boraks talks with host Marshall Terry.","David Boraks",""
"132","Electric buses on Charlotte streets and other climate progress ...","<a href='https://www.wfae.org/energy-environment/2022-03-26/electric-buses-on-charlotte-streets-and-other-climate-progress' target='_blank'>Link to Article</a>","2022-03-26","www.wfae.org","There's still a long way to go before the city of Charlotte meets its climate goals. City staff reported signs of progress this week, such as the debut of electric buses on city streets. But they also said the city may need to buy carbon offsets to hit its target of eliminating fossil fuel emissions in its buildings and vehicles.","David Boraks",""
"133","Boone, NC, hits a goal many seek: 100% renewable energy in town ...","<a href='https://www.wfae.org/energy-environment/2022-01-27/boone-hits-a-goal-many-seek-100-renewable-energy-in-town-buildings' target='_blank'>Link to Article</a>","2022-01-27","www.wfae.org","As local governments across the country puzzle over how to eliminate their use of electricity generated by fossil fuels, the North Carolina town of Boone has met that goal.","David Boraks",""
"134","Duke Energy solar rebates go fast; you have 1 more chance in July ...","<a href='https://www.wfae.org/energy-environment/2022-03-05/duke-energy-solar-rebates-go-fast-you-have-one-more-chance-in-july' target='_blank'>Link to Article</a>","2022-03-05","www.wfae.org","The latest round of applications for Duke Energy solar rebates in January was as competitive as ever and most customers came away empty handed — again. There's one more application period in July before the five-year program ends.","David Boraks",""
"135","North Carolina's biggest greenhouse gas challenge is transportation ...","<a href='https://www.wfae.org/energy-environment/2022-02-03/north-carolinas-biggest-greenhouse-gas-challenge-is-transportation-study-finds' target='_blank'>Link to Article</a>","2022-02-03","www.wfae.org","Transportation has overtaken electricity generation as the largest source of greenhouse gas emissions in North Carolina. That's according to an updated greenhouse gas inventory published this week by state environmental regulators.","David Boraks",""
"137","Charlotte leaders call for transit funding, but vote on sales tax still ...","<a href='https://www.wfae.org/politics/2022-02-04/charlotte-leaders-call-for-transit-funding-but-vote-on-sales-tax-still-uncertain' target='_blank'>Link to Article</a>","2022-02-04","www.wfae.org","Transit advocates and city leaders are calling for approval of a proposed 1-cent sales tax for buses and transit in Mecklenburg County, even though it's still not clear when it might go to voters.","David Boraks",""
"138","NC attorney general wants a delay in Duke Energy's proposed ...","<a href='https://www.wfae.org/energy-environment/2022-03-16/nc-attorney-general-wants-a-delay-in-duke-energys-proposed-rooftop-solar-changes' target='_blank'>Link to Article</a>","2022-03-16","www.wfae.org","North Carolina's attorney general wants state regulators to delay approval of Duke Energy's proposed overhaul of rooftop solar rules and incentives.","David Boraks",""
"139","At Duke Energy annual meeting, a debate over solar rules changes ...","<a href='https://www.wfae.org/energy-environment/2022-05-05/at-duke-energy-annual-meeting-a-debate-over-solar-rules-changes' target='_blank'>Link to Article</a>","2022-05-05","www.wfae.org","Duke Energy's proposal to change how rooftop solar owners in North Carolina are paid was an issue both inside and outside the company's annual meeting Thursday.","David Boraks",""
"141","Europe may decide to limit the use of U.S. trees for energy. Here's ...","<a href='https://www.wfae.org/energy-environment/2022-05-31/europe-may-decide-to-limit-the-use-of-u-s-trees-for-energy-heres-what-that-means-in-nc' target='_blank'>Link to Article</a>","2022-05-31","www.wfae.org","The European Union is considering changes to its climate policies that could have a big effect on a controversial segment of North Carolina's forestry sector — the wood pellet industry.","David Boraks",""
"142","3 months after ceremony, Outer Banks bridge still isn't open | WUNC","<a href='https://www.wunc.org/2022-07-20/3-months-after-ceremony-outer-banks-bridge-still-isnt-open' target='_blank'>Link to Article</a>","2022-07-20","www.wunc.org","A new bridge that shifts the main road on North Carolina's Outer Banks off a frequently-flooded section of Hatteras Island still isn't open, three months after officials held a grand opening. State transportation officials blame the holdup on poor quality pavement markings.","David Boraks",""
"146","U.S. and states agree to collaborate to build an offshore wind ...","<a href='https://www.wfae.org/energy-environment/2022-06-23/u-s-states-agree-to-collaborate-to-build-an-offshore-wind-industry' target='_blank'>Link to Article</a>","2022-06-23","www.wfae.org","The Biden administration announced a partnership Thursday with a bipartisan group of East Coast governors, including North Carolina's Roy Cooper, to help meet state and federal goals for expanding offshore wind energy and fighting climate change.","David Boraks",""
"147","With Gaston mine approvals slow, Piedmont Lithium lines up foreign ...","<a href='https://www.wfae.org/energy-environment/2022-06-23/with-gaston-mine-approvals-slow-piedmont-lithium-lines-up-foreign-supplies' target='_blank'>Link to Article</a>","2022-06-23","www.wfae.org","Piedmont Lithium will begin mining next year, but not at its controversial proposed mine in northern Gaston County. Instead the company has lined up mines outside the country.","David Boraks",""
"148","Gov. Cooper orders update to rules for state buildings in flood areas ...","<a href='https://www.wfae.org/energy-environment/2022-07-25/gov-cooper-orders-update-to-rules-for-state-buildings-in-flood-areas' target='_blank'>Link to Article</a>","2022-07-25","www.wfae.org","North Carolina Gov. Roy Cooper has ordered an update of construction rules for state-owned buildings that takes into account the effects of sea level rise and climate change.","David Boraks",""
"149","At a North Carolina energy conference, there are calls for climate ...","<a href='https://www.wfae.org/energy-environment/2022-04-26/at-a-north-carolina-energy-conference-there-are-calls-for-climate-equity' target='_blank'>Link to Article</a>","2022-04-26","www.wfae.org","Policymakers along with business and nonprofit leaders are in Raleigh this week for a conference on North Carolina's transition to clean energy. While technology and policy are key themes, some speakers want to make sure people of color and low-income residents are not left out.","David Boraks",""
"150","Local governments are shifting to EVs - if they can get them | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-06-10/local-governments-are-shifting-to-evs-if-they-can-get-them' target='_blank'>Link to Article</a>","2022-06-10","www.wfae.org","Cities and towns across the country have set ambitious goals to deal with climate change. Since transportation is the top source of greenhouse gas emissions that cause global warming, electrifying their vehicle fleets is an important strategy.","David Boraks",""
"151","Could North Carolina be a hub for offshore wind development? Gov ...","<a href='https://www.wfae.org/energy-environment/2022-04-28/could-north-carolina-be-a-hub-for-offshore-wind-development-gov-roy-cooper-thinks-so' target='_blank'>Link to Article</a>","2022-04-28","www.wfae.org","North Carolina officials led by Gov. Roy Cooper are at an offshore wind conference in Atlantic City, New Jersey, this week promoting the state as a base for offshore wind development.","David Boraks",""
"152","Global temperature was 6th warmest in 2021, continuing a climate ...","<a href='https://www.wfae.org/energy-environment/2022-01-14/global-temperature-was-6th-warmest-in-2021-continuing-a-climate-trend' target='_blank'>Link to Article</a>","2022-01-14","www.wfae.org","Federal climate scientists say the global average temperature continued an upward trend in 2021, adding fresh data for arguments that humans need to reduce greenhouse gas emissions. WFAE's climate reporter David Boraks talked with North Carolina and national experts.","David Boraks",""
"154","With new electric vehicle charger in west Charlotte, officials strive to ...","<a href='https://www.wfae.org/energy-environment/2022-02-24/a-new-electric-vehicle-charger-in-west-charlotte-is-for-everyone-officials-say' target='_blank'>Link to Article</a>","2022-02-24","www.wfae.org","Gov. Roy Cooper and Charlotte Mayor Vi Lyles joined a ceremony on Charlotte's west side Thursday to dedicate a new electric vehicle charging station. It was a lot of fanfare for a small project that the two leaders say will help meet climate and racial equity goals.","David Boraks",""
"155","Duke Energy plans would cut CO2 and add renewables — but at a ...","<a href='https://www.wfae.org/energy-environment/2022-05-16/a-duke-energy-plan-would-cut-co2-and-add-renewables-but-at-a-price' target='_blank'>Link to Article</a>","2022-05-16","www.wfae.org","Duke Energy filed plans with North Carolina regulators Monday for reducing and eventually eliminating carbon emissions from its power plants to meet state climate goals. The Charlotte-based utility offered four scenarios that would eliminate coal fired power plants and add new gas, nuclear and renewable energy.","David Boraks",""
