"","Article.Title","Link","Date.Published","News.Outlet","Preview","Key.Author","All.Authors"
"79","A tropical storm in mid-November? North Carolina residents are told ...","<a href='https://www.starnewsonline.com/story/news/local/2022/11/08/subtropical-storm-nicole-2022-north-carolina-residents-told-to-prepare/69626099007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","A rare mid-November tropical storm is threatening to bring heavy rains and gusty winds to the North Carolina coast.","Gareth McGrath",""
"80","High tide flooding along NC coast expected to increase in coming ...","<a href='https://www.starnewsonline.com/story/news/2022/08/16/high-tide-flooding-along-nc-coast-expected-increase-coming-years/10281189002/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","NOAA is forecasting high-tide events along the NC coast to grow more common in coming decades due to increased sea-level rise.","Gareth McGrath",""
"81","NC Press Association honors StarNews for reporting, multimedia ...","<a href='https://www.starnewsonline.com/story/business/2022/08/26/north-carolina-press-association-honors-starnews-reporting-multimedia-website/7864452001/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Emma Dill, Owen Hassell, Sydney Hoover, Gareth McGrath, John Orona, Dan Spears and John Staton among the winners.","Gareth McGrath",""
"83","NC carbon plan draws criticism over lack of specifics, focus on gas","<a href='https://www.starnewsonline.com/story/news/local/2023/01/07/nc-carbon-plan-draws-criticism-over-lack-of-specifics-focus-on-gas/69772172007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","NC regulators have released a carbon plan that aims to allow the state to reach net-zero emissions by 2050.","Gareth McGrath",""
"84","Baby North Atlantic right whale found dead along NC coast","<a href='https://www.starnewsonline.com/story/news/local/2023/01/10/endangered-north-atlantic-whale-calf-found-dead-along-nc-coast/69793325007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","A highly endangered North Atlantic right whale calf was found dead in Morehead City over the weekend after somehow getting separated from its mother.","Gareth McGrath",""
"85","Why flooding from hurricanes in the Wilmington area could get a ...","<a href='https://www.starnewsonline.com/story/news/local/2023/02/02/study-shows-hurricane-flooding-in-wilmington-could-get-a-lot-worse/69827302007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","A new study out of Princeton looks at how sea-level rise and heavier rainfall events tied to hurricanes could impact Wilmington-area flooding.","Gareth McGrath",""
"86","States, insurance industry push back on US climate risk data request","<a href='https://www.starnewsonline.com/story/news/local/2023/01/24/states-insurance-industry-push-back-on-us-climate-risk-data-request/69793477007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","The U.S. government wants to know how viable insurance markets are in areas vulnerable to climate risk. States and the insurance industry are balking.","Gareth McGrath",""
"87","How Gov. Cooper's executive orders have fueled NC's push to go ...","<a href='https://www.starnewsonline.com/story/news/local/2023/04/06/how-gov-coopers-executive-orders-have-fueled-ncs-push-to-go-green/70033510007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Gov. Roy Cooper has used executive orders to push more electric vehicles on the state's roads and the promotion of greener power sources.","Gareth McGrath",""
"88","Pretty and sustainable: Why native NC plants can be good for your ...","<a href='https://www.starnewsonline.com/story/news/local/2023/01/21/why-native-nc-plants-can-be-good-for-your-garden-and-the-coast/69793473007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","With climate change bringing hotter temperatures, drought and rising seas, native plants offer NC coastal homeowners a sustainable choice.","Gareth McGrath",""
"89","Rouzer secures perks for Cape Fear coast in big federal spending bill","<a href='https://www.starnewsonline.com/story/news/local/2023/01/03/rouzer-secures-perks-for-cape-fear-coast-in-big-federal-spending-bill/69731954007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","A massive federal spending bill includes several programs to help coastal communities in Southeastern North Carolina.","Gareth McGrath",""
"90","The Bambi effect: Are deer a bigger threat to NC forests than climate ...","<a href='https://www.starnewsonline.com/story/news/local/2023/03/20/are-deer-a-bigger-threat-to-nc-forests-than-climate-change/69954527007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Short of reintroducing top predators, some researchers believe a new approach to hunting might be the best way to bring ecosystems back into balance","Gareth McGrath",""
"91","With 4 dead whales in NC in five weeks, officials search for answers","<a href='https://www.starnewsonline.com/story/news/local/2023/01/25/with-4-dead-whales-in-nc-in-five-weeks-officials-search-for-answers/69827324007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","The number of dead whales washing up in NC and along the East Coast are rising, as are concerns. But officials say offshore wind farms aren't to blame.","Gareth McGrath",""
"92","Aging workforce, changing attitudes among challenges facing NC ...","<a href='https://www.starnewsonline.com/story/news/local/2023/03/16/aging-workforce-changing-attitudes-among-challenges-facing-nc-fishermen/69927816007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Aquaculture is growing quickly in North Carolina as fishermen rush to fill the growing demand for oysters, clams and other shellfish.","Gareth McGrath",""
"93","As another Outer Banks home washes away, NC beach towns take ...","<a href='https://www.starnewsonline.com/story/news/local/2023/03/15/as-another-outer-banks-home-washes-away-nc-beach-towns-take-note/70005991007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Scientists warn that impacts driven by climate change, including rising sea levels, could make this an increasingly common sight.","Gareth McGrath",""
"94","Bill would see NC schools required to offer muscadine grape juice","<a href='https://www.starnewsonline.com/story/news/local/2023/02/20/bill-would-see-nc-schools-required-to-offer-muscadine-grape-juice/69911415007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Do you like muscadine grapes? What do you think about this proposed legislation?","Gareth McGrath",""
"95","NC could help fund restoration of earthworks at Fort Fisher","<a href='https://www.starnewsonline.com/story/news/local/2023/03/17/nc-could-help-fund-restoration-of-earthworks-at-fort-fisher/69986815007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Fort Fisher played a vital role in the Civil War.","Gareth McGrath",""
"96","North Carolina's wetlands emit lots of climate-warming methane gas ...","<a href='https://www.starnewsonline.com/story/news/local/2023/04/11/north-carolina-wetlands-emit-lots-of-climate-warming-methane-gas-why/70061654007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Wetlands have many benefits, including flood control and improving water quality. But they also produce lots of an especially potent greenhouse gas.","Gareth McGrath",""
"97","Why science teaching got controversial in NC this year","<a href='https://www.starnewsonline.com/story/news/local/2023/03/28/why-science-teaching-got-controversial-in-nc-this-year/69986961007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","A bill would mandate that students learn computer skills before graduating. But should traditional science courses suffer to do it?","Gareth McGrath",""
"98","New rules to require NC sellers to tell buyers if house has flooded","<a href='https://www.starnewsonline.com/story/news/local/2023/03/02/new-rules-to-require-nc-sellers-to-tell-buyers-if-house-has-flooded/69927761007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","N.C. real estate officials have voted to strengthen flood disclosure rules to now require sellers to share a home's flood history to potential buyers.","Gareth McGrath",""
"99","NC oyster farmers treading water as NIMBY attitudes, regulations bite","<a href='https://www.starnewsonline.com/story/news/local/2023/02/27/nc-oyster-farmers-treading-water-as-nimby-attitudes-regulations-bite/69901366007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Faced with increased regulations and pushback from some coastal residents and officials, oyster farmers are feeling a bit shell-shocked.","Gareth McGrath",""
"100","New Hanover County Commissioner Deb Hays dies suddenly","<a href='https://www.starnewsonline.com/story/news/local/2023/03/26/new-hanover-county-commissioner-deb-hays-dies-suddenly/70049891007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Deb Hays had been a county commissioner since December 2020.","Gareth McGrath",""
"101","Big grant to help build new NC coastal bridge, but not in Wilmington","<a href='https://www.starnewsonline.com/story/news/local/2023/02/12/big-grant-to-help-build-new-nc-coastal-bridge-but-not-in-wilmington/69861060007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Why isn't North Carolina getting money to replace the Cape Fear Memorial Bridge?","Gareth McGrath",""
"102","Eastern North Carolina remains in drought for second straight winter","<a href='https://www.starnewsonline.com/story/news/local/2023/01/28/eastern-north-carolina-remains-in-drought-for-second-straight-winter/69812925007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Wilmington received an almost record amount of rain last weekend, but it wasn't enough to pull the region out of drought.","Gareth McGrath",""
"103","NC looks to embrace new energy efficient building codes","<a href='https://www.starnewsonline.com/story/news/local/2023/02/23/nc-looks-to-embrace-new-energy-efficient-building-codes/69901369007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Proposed changes could bring N.C.'s energy conservation codes in line with the latest standards, saving property owners money and reducing emissions.","Gareth McGrath",""
"104","New Hanover proposes trash tax","<a href='https://www.starnewsonline.com/story/news/2001/06/06/new-hanover-proposes-trash-tax/30482695007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","New Hanover County property owners could soon be paying a special tax for trash disposal - but they won't see any immediate benefit for their money. 
 The county's Solid Waste Advisory Board has appr…","Gareth McGrath",""
"105","Donna Girardot, head of New Hanover County Planning Board, dies","<a href='https://www.starnewsonline.com/story/news/local/2023/04/13/donna-girardot-head-of-new-hanover-county-planning-board-dies/70112298007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Girardot was a fixture on several prominent county boards for nearly a decade after spending years lobbying for the county's real estate community.","Gareth McGrath",""
"106","Schools not exempt from county cuts","<a href='https://www.starnewsonline.com/story/news/2001/06/13/schools-not-exempt-from-county-cuts/30482875007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","New Hanover County's schools and Cape Fear Community College would not be immune from cuts in their county support if the state holds onto money owed the county, County Manager Allen O'Neal said Tues…","Gareth McGrath",""
"107","New jail contractor prepares for work","<a href='https://www.starnewsonline.com/story/news/2001/06/13/new-jail-contractor-prepares-for-work/30482870007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","As one contractor hired to oversee New Hanover County's jail project leaves, another is preparing to move onto the 200-acre construction site. 
 J.M. Thompson, the Raleigh general contractor whose hi…","Gareth McGrath",""
"108","UNC Wilmington satellite tracks ocean water quality changes from ...","<a href='https://www.starnewsonline.com/story/news/local/2023/04/13/unc-wilmington-satellite-tracks-ocean-water-quality-changes-from-space/70061284007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Using a high-tech camera that's unlike anything else up in space, Seahawk-1 is helping researchers around the world learn about our oceans.","Gareth McGrath",""
"109","Wrightsville Beach waits for new sand as another hurricane season ...","<a href='https://www.starnewsonline.com/story/news/local/2023/01/13/wrightsville-beach-waits-for-new-sand-as-another-hurricane-season-looms/69777857007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","With its favored site for beach sand off limits, Wrightsville Beach waits for a nourishment project as another hurricane season looms.","Gareth McGrath",""
"110","VA clinic to open mid-July","<a href='https://www.starnewsonline.com/story/news/2001/06/30/va-clinic-to-open-mid-july/30483349007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Soon, local veterans needing a checkup or treatment for minor bumps and bruises won't need to leave the area to see a medical professional. 
 The Department of Veteran Affairs is putting the final to…","Gareth McGrath",""
"111","NC State Senate bill seeks to 'Eliminae Participation Trophies'","<a href='https://www.shelbystar.com/story/sports/2023/03/30/nc-state-senate-participation-trophies-bill-youth-sports-moffitt-settle-hanig/70064866007/' target='_blank'>Link to Article</a>",NA,"www.shelbystar.com","3 Republican state senators in North Carolina have introduced a bill that would ban participation trophies from youth sports across the state.","Gareth McGrath",""
"112","New Hanover County looks to capture methane gas from landfill","<a href='https://www.starnewsonline.com/story/news/local/2023/04/17/new-hanover-county-looks-to-capture-methane-gas-from-landfill/70080684007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","The landfill fumes, a natural byproduct of decomposing trash, are currently captured and burned off by the county.","Gareth McGrath",""
"113","Wilmington lags other metro NC areas in electric vehicle adoption","<a href='https://www.starnewsonline.com/story/news/local/2023/02/14/wilmington-lags-other-metro-nc-areas-in-electric-vehicle-adoption/69861077007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","As climate change concerns grow, Gov. Roy Cooper has made getting more electric vehicles on the road a focus of his administration.","Gareth McGrath",""
"114","Wrightsville Beach can't use Masonboro Inlet sand for nourishment ...","<a href='https://www.starnewsonline.com/story/news/local/2023/02/13/rouzer-wants-wrightsville-to-be-able-to-use-inlet-sand-for-nourishment/69885940007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","The government won't allow Wrightsville and Carolina beaches to use inlet sand for nourishment projects. U.S. Rep. Rouzer is pushing to reverse that.","Gareth McGrath",""
"115","Brunswick County beach town looks to hay bales to help rebuild beach","<a href='https://www.starnewsonline.com/story/news/local/2023/03/23/brunswick-county-beach-town-looks-to-hay-bales-to-help-rebuild-beach/69986835007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","After trouble finding sand fencing, Ocean Isle Beach wants to use a novel concept to trap sand and help rebuild its battered dune line.","Gareth McGrath",""
"116","Endangered North Atlantic right whale in trouble off the Outer Banks","<a href='https://www.starnewsonline.com/story/news/local/2023/01/13/endangered-north-atlantic-right-whale-in-trouble-off-the-outer-banks/69804726007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","A day after a baby North Atlantic right whale died in an NC port, a juvenile female whale was seen entangled in fishing gear off the Outer Banks","Gareth McGrath",""
"117","As seagrass die-off accelerates, UNCW researchers hunt for more ...","<a href='https://www.starnewsonline.com/story/news/local/2023/02/07/grant-to-help-uncw-researchers-hunt-for-more-resilient-seagrass-plants/69827161007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Seagrass beds are facing increased environmental stresses.","Gareth McGrath",""
"118","Leland baseball stadium proposal greeted with cheers and questions","<a href='https://www.starnewsonline.com/story/news/local/2023/02/02/leland-baseball-stadium-proposal-greeted-with-cheers-and-questions/69864967007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Leland has talked with the Texas Rangers about developing a stadium and entertainment complex in the fast-growing town. But lots of questions remain.","Gareth McGrath",""
"119","Despite tough odds, Wilmington Democrat pushes environmental bills","<a href='https://www.starnewsonline.com/story/news/local/2023/04/03/despite-tough-odds-wilmington-democrat-pushes-environmental-bills/70031727007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Rep. Deb Butler's bills would make new homes pre-wired to receive an electric vehicle charger and reduce packaging waste headed to state landfills.","Gareth McGrath",""
"120","Officials push forward with Wilmington Harbor deepening project","<a href='https://www.starnewsonline.com/story/news/local/2023/02/16/officials-push-forward-with-wilmington-harbor-deepening-project/69881068007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","Plenty of hurdles remain before dredges can begin moving.","Gareth McGrath",""
"121","Climate change is helping armadillos move into North Carolina","<a href='https://www.starnewsonline.com/story/news/local/2023/01/16/climate-change-is-helping-armadillos-move-into-north-carolina/69777950007/' target='_blank'>Link to Article</a>",NA,"www.starnewsonline.com","As North Carolina's weather warms due to climate change, armadillos are moving into more parts of the Tar Heel State.","Gareth McGrath",""
